CountryID,country,year,AMA exchange rate,IMF based exchange rate,Population,Currency,Per capita GNI,ISIC A-B,Changes in inventories,ISIC F,Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Gross capital formation,Gross fixed capital formation (including Acquisitions less disposals of valuables),Household consumption expenditure (including Non-profit institutions serving households),Imports of goods and services,ISIC D,ISIC C-E,ISIC J-P,Total Value Added,ISIC I,ISIC G-H,Gross National Income(GNI) in USD,gdp
428, Latvia ,2009,0.719332844,0.719332844,2126265, Euro ,13288,847823098,54864727,1861383102,11150151239,21011251090,5029303237,5926266312,5871401586,15981947854,11674293857,2567084231,3672120664,9881703666,23777511545,3469464826,4045016191,28253103099,26413374785
428, Latvia ,2010,0.754797924,0.754797924,2101530, Euro ,11518,972286723,308554108,1037530676,12762839824,19589159608,4411134285,4875218763,4566664655,15178025323,13263213484,2846284989,3862102569,8477810814,21325894645,3202859897,3773303967,24204512791,23964003385
428, Latvia ,2011,0.713190781,0.713190781,2076974, Euro ,13328,1021991618,747142300,1388249858,16566117121,22230584624,5211257775,7124768209,6377625909,17019326849,18209614249,3256720450,4354548719,10177557251,24536037870,3540624849,4053065574,27682219875,27711855704
428, Latvia ,2012,0.778133021,0.778133021,2053636, Euro ,13624,973399122,399772264,1508406619,17312217357,21942054288,4931410047,7738508499,7338736235,17010644241,18817064174,3199566053,4301810754,10463356233,24934901187,3626355549,4061572910,27978279292,28175715971
428, Latvia ,2013,0.753256479,0.753256479,2031486, Euro ,14833,958474331,-3990673,1657508477,18239874967,24185458076,5393326326,7334450021,7338440693,18792131750,19558901125,3349406304,4413098448,11438341703,26597856840,3851455752,4278978128,30132954212,30200881938
428, Latvia ,2014,0.753730737,0.753730737,2011039, Euro ,15606,1109863190,313443500,1725171784,19169040476,24798772412,5634114138,7462107787,7148664288,19164658274,20084772005,3291763065,4211135151,12173570153,27599869538,3894985115,4485144144,31385165614,31345148671
428, Latvia ,2015,0.901658962,0.901658962,1991955, Euro ,13617,952373388,485827811,1451230516,16426324841,21266904468,5005246099,6448993741,5963165929,16261658369,16890094424,2852739350,3754899739,10493316656,23970712786,3353120336,3965772151,27124825506,27252128627
428, Latvia ,2016,0.904035128,0.904035128,1973476, Euro ,14201,914775294,490905703,1309722336,16728449518,22055459333,5089897348,5911031369,5420125666,16965561985,16630405761,2853174529,3887713974,10921955016,24519954275,3415015528,4070772126,28024476281,28064533352
428, Latvia ,2017,0.885205508,0.885205508,1954862, Euro ,15555,1082904468,395307075,1557691392,18774805223,23995918238,5575570818,6679941488,6284634413,18420347420,18966860060,3191709692,4248442836,11590992040,26631558186,3747429234,4404098216,30407328862,30483806018
428, Latvia ,2018,0.846772667,0.846772667,1935630, Euro ,17505,1237312021,336606283,1899668072,21159713458,26702211678,6261732583,7955585084,7618978801,20440479095,21388486785,3634722895,4524651242,13045898184,29886856276,4298318948,4881007808,33883565347,34429023435
428, Latvia ,2019,0.893276257,0.893276257,1916555, Euro ,17659,1430842911,-57008120,1939541084,20542524057,26673887066,6674421214,7896670201,7953678320,19999465852,20769119131,3640547898,4535662924,12888105901,29915685980,4183973290,4937559870,33845376232,34343961073
428, Latvia ,2020,0.875506397,0.875506397,1897052, Euro ,18235,1500469905,-409063830,1915944881,20726215208,26670050705,7042733236,7596875389,8005939219,19627317469,20391400978,3803218356,4834123445,13243586843,30195767947,3837218108,4864424766,34593491383,34601740323
428, Latvia ,2021,0.845494139,0.845494139,1873919, Euro ,20876,1637234295,1401858328,1918844762,25295205509,30944743194,8212416480,10273769622,8871911294,22732326714,26660217928,4769524488,6004492245,15092860391,34937359872,4465544853,5818383326,39119352197,39853501580
440, Lithuania ,1990,0.003979006,0.00666,3785847, Euro ,2707,2589547627,689457839,952226971,3963426872,7705748282,2147328158,3382558208,2693100369,5558420124,4855476254,1646774524,1923928152,3037170456,10152823398,772437102,877513089,10248868989,10234675998
440, Lithuania ,1991,0.012618629,0.0175,3793425, Euro ,2638,1466608758,323497581,477692302,2202332893,6549254054,1182970895,2460292927,2136795346,5366283159,1644061156,3283512223,3826845967,1881694656,9075114721,754133187,668139852,10008792292,9980258448
440, Lithuania ,1992,0.128679719,0.513423888,3795742, Euro ,2126,993313081,-480302347,281507757,1396579031,6359212643,1149197265,1282661662,1762964009,5210015378,1253567224,2227170914,2593259699,1968793507,7309748734,702085020,770789670,8070326111,8037647737
440, Lithuania ,1993,0.510599615,1.258127703,3788528, Euro ,1825,906684241,-178373313,326952775,4233316939,5991172044,1171946545,1339938126,1518311439,4819225500,4873863292,1790410397,2103938288,1509367406,6450806711,639219900,964644101,6915636914,6892993902
440, Lithuania ,1994,0.808091064,1.152036029,3770456, Euro ,1689,607694238,-212899572,410476541,2617234854,5496040371,1365484758,1186471408,1399370980,4130555613,3052010332,1279491406,1480463922,1668708653,5820503309,589461194,1063698760,6367352451,6352640053
440, Lithuania ,1995,1.158480074,1.158480074,3747267, Euro ,1785,661852558,162306633,424185975,2489558573,5884462886,1607660798,1527077625,1364770992,4276802088,3201860854,1120967058,1462818427,1868856486,5987019678,523726746,1045579486,6687850894,6699238229
440, Lithuania ,1996,1.158480074,1.158480074,3722022, Euro ,2229,917264806,43411191,512395520,3516811459,7392169439,2018634634,1769776663,1726365472,5373534806,4296093745,1354952092,1759823104,2321851761,7539027382,719915706,1307776486,8295594559,8382663817
440, Lithuania ,1997,1.158480074,1.158480074,3694896, Euro ,2687,953383683,226028057,669651570,4550836150,8647090462,2444717922,2491439486,2265411429,6202372540,5570561069,1619446930,2058074242,2742670393,8869511206,882823126,1562908194,9927145280,10118805892
440, Lithuania ,1998,1.158480074,1.158480074,3665510, Euro ,2998,861203418,52252949,820738329,4397839992,9781214414,2909393157,2740205957,2687953008,6871821258,5679519352,1763650533,2243252222,3170622510,9851811226,1011568542,1744426206,10988300346,11239741011
440, Lithuania ,1999,1.158480074,1.158480074,3633944, Euro ,2947,700315886,-64750358,731670763,3556846675,9719741626,2596636806,2347582890,2412333248,7123104820,4652397672,1660837370,2151519958,3312692282,9645149925,1094163834,1654787202,10710406918,10971772656
440, Lithuania ,2000,1.158480074,1.158480074,3599637, Euro ,3144,643790961,-39392995,613848279,4447940983,10067998803,2585397079,2170455976,2209848971,7482601724,5161420670,1934116995,2421317434,3361533001,10255579932,1353892946,1861197312,11317908087,11524975093
440, Lithuania ,2001,1.158480074,1.158480074,3560142, Euro ,3391,596497096,-179910734,648673220,5396416511,10571126145,2590846461,2336071254,2515981988,7980279684,6066015426,2110576655,2664737244,3476261776,10906110758,1453101385,2066840038,12072251662,12237598485
440, Lithuania ,2002,1.064920741,1.064920741,3515799, Euro ,4012,680782121,14038603,801688771,6758274795,12100344662,2935354605,2966704356,2952665752,9164990057,7568497534,2324979602,2945380703,4023618694,12699461550,1797051111,2450940150,14105948383,14256825340
440, Lithuania ,2003,0.886488261,0.886488261,3469675, Euro ,5279,830699100,71267723,1170454304,8681211406,15743805776,3676428831,4126193388,4054925665,12067376945,9769239350,3134474672,4061767267,5162516192,16849699721,2407502834,3216760025,18316217731,18781970092
440, Lithuania ,2004,0.80531501,0.80531501,3422591, Euro ,6455,944087705,-15276010,1484581791,11034166617,19043608785,4340528807,5178234539,5193510549,14703079978,12631735250,4126881976,5208877207,6237247459,20488382551,2794583451,3819004938,22094360316,22624275933
440, Lithuania ,2005,0.803413172,0.803413172,3373533, Euro ,7612,1130327497,212528256,1842901077,14396283761,21663222123,4837378992,6336765662,6124237406,16825843131,16282780090,4769654188,5897130101,7161010301,23661185383,3207424386,4422392020,25678620567,26113491455
440, Lithuania ,2006,0.797099456,0.797099456,3322932, Euro ,8897,1166075317,280406665,2578857614,17211635142,25140670793,5777828561,8131572485,7851165820,19362842232,20307856050,5307652603,6482985234,8475682618,27265955145,3739204662,4823149700,29565619242,30176022369
440, Lithuania ,2007,0.730921281,0.730921281,3272418, Euro ,11655,1379435824,1437297048,3989176502,20497070456,32068612038,6932117219,12824223675,11386926627,25136494819,25698601862,6314236729,7766319227,11248204438,35676204357,4842882661,6450185705,38138469510,39691304307
440, Lithuania ,2008,0.682656105,0.682656105,3224378, Euro ,14369,1571102920,952478115,4812991454,27567561261,39940214103,8936862871,13455244786,12502766671,31003351232,33120384961,7519235470,9167343487,13925128520,42992676366,5466491798,8049618187,46331461419,47842635189
440, Lithuania ,2009,0.71942578,0.71942578,3180479, Euro ,12021,948304911,-1966749092,2225373408,19362353124,33312812336,7950553287,4732044770,6698793863,25362259049,20020426567,5650821965,7155666565,12175121108,33777444003,4901841299,6371136714,38231536543,37386782273
440, Lithuania ,2010,0.754846308,0.754846308,3139019, Euro ,11754,1122990191,450385723,1950840832,23747210263,31150616677,7370126791,6731608732,6281223009,23780489886,24490969614,6286447914,7778729174,10981415566,33405375005,5257235753,6314163489,36896991736,37138464733
440, Lithuania ,2011,0.718576228,0.718576228,3099798, Euro ,13648,1521105149,1479856915,2559700597,31763182681,35180785302,7984070133,9571736069,8091879154,27196715169,32933453791,8008461421,9677649676,12107923504,39246927329,5950646338,7429902065,42307532334,43582248870
440, Lithuania ,2012,0.778003842,0.778003842,3063341, Euro ,13580,1708915725,1019227614,2373354603,33593206845,34195750141,7495671208,8485695881,7466468267,26700078934,33331210709,8033685260,9657679810,11575994244,38851799126,5931178934,7604675811,41600104319,42943442158
440, Lithuania ,2013,0.753304082,0.753304082,3028189, Euro ,15021,1648901194,476395932,2818905475,36592270863,36757540112,7747678715,9082305760,8605909828,29009861397,35917645552,8199282534,9923684448,12795703932,42174169464,6629520696,8357453720,45487025534,46514471182
440, Lithuania ,2014,0.753096521,0.753096521,2994927, Euro ,16027,1662798812,338208972,3258295494,35105020769,38159276016,8070058529,9531581680,9193372708,30089217487,34221349179,8438652716,10103452600,13388078052,43926252600,6843789419,8669838222,48000958717,48574531942
440, Lithuania ,2015,0.901658962,0.901658962,2963765, Euro ,13471,1416805083,658378639,2768972645,28486923652,33022139486,7129295303,8809695614,8151316975,25892844183,28899884667,7128901584,8297346689,11852562282,37295107608,5644526608,7314894301,39924629523,41418872976
440, Lithuania ,2016,0.904035128,0.904035128,2933673, Euro ,14141,1337329671,-304784617,2595265303,29074799405,34444944712,7312600800,8263021833,8567806450,27132343912,28764678712,7268924400,8565653878,12626856686,38712012308,5919860672,7667046098,41485060525,43018087238
440, Lithuania ,2017,0.885205508,0.885205508,2904450, Euro ,15849,1675143214,-474827592,2870027328,35148120645,37491519980,7784048942,9160660349,9635487941,29707471038,34041564042,8105069312,9497739137,13723639185,42907396808,6719331211,8421516733,46031954862,47758736932
440, Lithuania ,2018,0.846772667,0.846772667,2876128, Euro ,18109,1547827476,-347847789,3399012642,40423966585,41833445240,8800078568,10941824601,11289672389,33033366672,39447825016,8911633893,10371618430,15901447370,48333507433,7707255151,9406346366,52084496481,53751411409
440, Lithuania ,2019,0.893276257,0.893276257,2849083, Euro ,18548,1699166398,-2071834984,3599652375,42336365375,42141290225,9249004364,9698778996,11770613981,32892285861,39424925628,8805813362,10211103147,16444136832,49179230560,7998645373,9226526435,52844780802,54751510088
440, Lithuania ,2020,0.875506397,0.875506397,2820267, Euro ,19577,2001332036,-4252225926,3720336038,41640278273,43633891347,10528947626,7924363573,12176589499,33104943721,36351910288,8859078616,10394898404,17626690955,50989956314,7809907180,9436791702,55211445817,56846622904
440, Lithuania ,2021,0.845494139,0.845494139,2786651, Euro ,22926,2201850864,-1221907938,4217976017,53483244791,50371554386,11644856596,13070819171,14292727110,38726697790,50480361763,10713242805,12570078702,20653826824,59344226805,8980478916,10720015485,63887018863,66445256585
442, Luxembourg ,1970,1.239467625,1.239467625,339342, Euro ,3239,39644234,19642304,69887963,1308947460,837973481,154671244,320531164,300888859,683302236,1035759203,438144820,514117934,202188974,1070713062,94585005,150288953,1099288898,1457806532
442, Luxembourg ,1971,1.211450698,1.211450698,341971, Euro ,3364,40444186,-1308349,84885397,1352414921,952566210,179709336,383980133,385288482,772856875,1202600323,389635452,473946189,242283199,1118928159,106314894,171054295,1150420733,1518835231
442, Luxembourg ,1972,1.09109302,1.09109302,346079, Euro ,4221,53298307,-10742439,118236782,1592240045,1171289685,225762603,461881792,472624231,945527082,1369292968,467744840,569984025,350195016,1440632406,135608951,213309323,1460649065,1901709535
442, Luxembourg ,1973,0.966202197,0.966202197,349186, Euro ,5693,70886556,-34965766,149518519,2355183012,1481380403,297263866,601863670,636829436,1184116538,1875414904,694633928,812312792,443125941,1928612747,170172766,282596173,1988037293,2609869868
442, Luxembourg ,1974,0.965582463,0.965582463,351387, Euro ,7003,67070142,-124875922,182359707,3300863595,1730981106,368547497,574429447,699305368,1362433609,2431890688,924763430,1043099526,536191171,2376613775,200902480,346990748,2460653638,3183694938
442, Luxembourg ,1975,0.911725529,0.911725529,353666, Euro ,7315,73025318,-165505950,206095495,2917616010,2145595289,471066112,609343473,774849423,1674529177,2581967846,635308091,774507548,832988870,2497133290,201504670,409011389,2587222717,3123245878
442, Luxembourg ,1976,0.956997084,0.956997084,355889, Euro ,8181,65402958,-98679507,198732123,3047758503,2308084358,509492671,663938282,762617789,1798591687,2642282868,757635360,893371673,963377949,2782822324,224933183,437004439,2911355789,3423596639
442, Luxembourg ,1977,0.888518563,0.888518563,358267, Euro ,9168,77482640,-190745593,216279638,3324828677,2702385857,607842112,658704302,849449894,2094543746,2941514232,758731875,908334863,1180048472,3149200727,258907034,508148080,3284695582,3789242159
442, Luxembourg ,1978,0.780668354,0.780668354,361069, Euro ,11330,100461175,-12300998,254773510,3993428175,3282939531,745636732,1002797149,1015098148,2537302799,3645138151,980695806,1140265819,1420914153,3866252771,332603840,617234274,4090980483,4718731048
442, Luxembourg ,1979,0.726790762,0.726790762,362932, Euro ,13180,111935121,-166046414,288920962,5067400677,3851728924,890524527,1036940808,1202987222,2961204396,4494736546,1158084959,1339453705,1453154564,4344672254,404090543,747117359,4783346434,5517052787
442, Luxembourg ,1980,0.724881982,0.724881982,363741, Euro ,14600,107801888,-165785608,347078070,5383165945,4296288330,1014790019,1293865792,1459651400,3281498312,5038502943,1191020999,1376446737,1443266443,4524251804,423829424,825829242,5310636898,6019955121
442, Luxembourg ,1981,0.920410065,0.920410065,364473, Euro ,12712,95465437,-92297991,277653920,4423392521,3743477097,888782110,1056792007,1149089998,2854694987,4243870365,975878860,1138819517,1358307174,3933738277,351255242,712236988,4633331555,5053610531
442, Luxembourg ,1982,1.132639975,1.132639975,365020, Euro ,12667,107312381,-54159310,223855738,4137806455,3339490997,764083927,974295473,1028454783,2575407070,3913036002,942774608,1072507548,1725446846,4065992199,290029320,646840366,4623833800,4602154360
442, Luxembourg ,1983,1.267520908,1.267520908,365440, Euro ,12749,87569796,79230251,215239062,4124061361,3224755485,720947477,938545465,859315214,2503808009,3821605601,897526537,1015627934,1957410236,4215213916,309514633,629852255,4659066343,4524143125
442, Luxembourg ,1984,1.432425878,1.432425878,365779, Euro ,12344,80174163,139552771,191686413,4532483042,3083552223,688882416,935301450,795748679,2394669807,4137872746,914938853,1025665394,1727516201,3945316809,325184749,595089889,4515324737,4438355309
442, Luxembourg ,1985,1.471942171,1.471942171,366466, Euro ,12803,86407596,67675892,200281100,5014694968,3228662846,727838376,791092899,723417007,2500824470,4440185306,919595173,1035474372,2022328251,4306142096,323315766,638335012,4691996829,4577080629
442, Luxembourg ,1986,1.107387888,1.107387888,368170, Euro ,18156,116623145,41710769,304267701,6703276313,4484510851,1039254639,1383172975,1341462207,3445256212,5901426294,1341260564,1495638209,2827039054,6160958000,511937978,905451913,6684418423,6685668210
442, Luxembourg ,1987,0.925487751,0.925487751,370526, Euro ,22707,133949469,33797314,418554838,8110659477,5718424683,1367887364,1959207994,1925410680,4350537319,7485493991,1478961346,1659066083,3550940379,7556972704,651814628,1142647305,8413591633,8321012342
442, Luxembourg ,1988,0.911463175,0.911463175,373432, Euro ,25017,141532725,103042013,525092952,9327871090,6261214009,1472226237,2290070578,2187028565,4788987772,8465704607,1678937567,1872278894,3816986549,8368885931,742392522,1270602290,9342163494,9418548369
442, Luxembourg ,1989,0.976799645,0.976799645,376949, Euro ,26143,147697720,131708688,545545903,10219756990,6368315173,1528468000,2409841171,2278132482,4839847172,8953392893,1862401224,2050867152,3692897687,8565324943,802474148,1325842335,9854736382,10037677686
442, Luxembourg ,1990,0.828408515,0.828408515,381267, Euro ,33423,167377618,218587806,783466374,12741971871,8138499153,1990335649,3157951604,2939363798,6148163504,11257781430,2122959764,2377829912,4757706566,10843933233,1040253513,1717299251,12743130720,12778661499
442, Luxembourg ,1991,0.846513006,0.846513006,386399, Euro ,35968,132524784,227488531,877720445,13779445704,8744906398,2086477098,3654191937,3426703406,6658429300,12320332859,1959138511,2223672413,5484661986,11714107203,1174266393,1821261184,13897922324,13834007181
442, Luxembourg ,1992,0.796965287,0.796965287,391516, Euro ,39613,156218795,309993426,1001559887,15301892305,9642034755,2434946704,3565732466,3255739040,7207088051,13028310220,2082319677,2377739729,6377180173,13271464606,1389358114,1969407906,15508967824,15519378566
442, Luxembourg ,1993,0.857625349,0.857625349,396697, Euro ,39360,152731189,-18621185,986742542,15744274594,9600389034,2483552989,3686345095,3704966279,7116836045,13144191700,1933699150,2232550531,6294501730,12931923694,1362665574,1902732129,15613815530,15925050500
442, Luxembourg ,1994,0.829364909,0.829364909,402043, Euro ,41589,158460660,-11748749,1053293541,18081318409,10537194066,2682563460,3876402250,3888150999,7854630607,14807580914,2109616235,2440565676,8212776681,15631212437,1632887104,2133228777,16720749632,17702547862
442, Luxembourg ,1995,0.730790524,0.730790524,407635, Euro ,49826,194901268,-42232348,1242921152,21787350100,12540893316,3274303540,4264165854,4306398203,9266589776,17739043640,2469360152,2855479007,10094907851,18777341175,1907263373,2481868525,20310842175,20853364262
442, Luxembourg ,1996,0.767515867,0.767515867,413202, Euro ,49186,170268793,22351329,1210503964,22562523772,12540624123,3355757333,4107313131,4084961802,9184866790,18315578348,2286124724,2675635889,10347111166,18854273400,1954277513,2496476075,20323577226,20894882678
442, Luxembourg ,1997,0.886811589,0.886811589,418411, Euro ,45181,139196422,151154993,1121679071,22736979582,11407065629,3078899772,4174710891,4023555897,8328165857,18755175507,2139670955,2489147668,9711906231,17582847571,1908086250,2212831929,18904022231,19563580594
442, Luxembourg ,1998,0.899819802,0.899819802,423574, Euro ,44588,156623581,210233204,1209776666,25730472865,11858084225,3075773609,4498517359,4288284155,8782310616,21937462317,2224161988,2581566881,9664542812,18036092296,2147432181,2276150175,18886116933,20149609909
442, Luxembourg ,1999,0.938627276,0.938627276,429349, Euro ,47034,156206839,82370289,1259251708,28444761502,12338174372,3281075544,5185711225,5103340936,9057098828,24077361251,2146161796,2517724619,10931398718,19575338873,2353323898,2357433091,20193828251,21891286913
442, Luxembourg ,2000,1.085400833,1.085400833,435628, Euro ,43009,126401230,186316422,1158127911,31267428546,11555141303,3069772841,4777452569,4591136147,8485368462,26422568621,2042037312,2368909182,10806348807,18888973889,2233926790,2195259969,18735850734,21177454719
442, Luxembourg ,2001,1.11751,1.11751,441250, Euro ,43134,119726893,178628379,1197481902,31241433186,11999032671,3276530859,4746404059,4567775680,8722501812,26618032948,1951250548,2288598760,10873841845,19171381912,2362870131,2328862382,19032864135,21368836968
442, Luxembourg ,2002,1.062551667,1.062551667,445913, Euro ,44530,162572800,17775136,1360917351,32097787872,13543677405,3755797600,4808455118,4790679983,9787879805,26911211847,2052169385,2430710977,12095489945,21103839656,2502525838,2551622745,19856646657,23538708549
442, Luxembourg ,2003,0.886034167,0.886034167,451351, Euro ,53099,137417951,2403971,1678684701,39324036601,17160237801,4845459872,6307791742,6305387772,12314777929,33191303571,2616759136,3125923474,15341072062,26494053935,3086230873,3124724874,23966151418,29600762574
442, Luxembourg ,2004,0.805365,0.805365,457788, Euro ,68994,187411919,143888796,1922137168,50309904205,19759623276,5731789934,7457288310,7313399515,14027833343,42524814215,2903402805,3481942970,18563263862,31108010654,3569206509,3384048227,31584757222,35002001577
442, Luxembourg ,2005,0.80412,0.80412,464860, Euro ,73777,134248620,233512411,1895181068,57926115505,20680816296,6244493359,8100181565,7866669154,14436322937,49049784858,2949362036,3552371537,20595902353,33445295478,3889038949,3378552952,34295865045,37657297418
442, Luxembourg ,2006,0.797140833,0.797140833,472404, Euro ,72671,133656433,321953147,2100655154,71913675229,22034098952,6504273502,8147347029,7825393882,15529825449,59223093368,3036149823,3695890208,24466041864,38492412779,4150890108,3945279013,34329951316,42872029096
442, Luxembourg ,2007,0.7306375,0.7306375,479868, Euro ,91277,187129733,466823835,2628841252,87364663051,25150818292,7433645276,10053120734,9586296898,17717173017,71049342526,4104010539,4829070503,29173520385,46067159159,4960391439,4288205848,43801040872,51519259551
442, Luxembourg ,2008,0.682674711,0.682674711,488635, Euro ,93881,180380199,420834396,2862632771,94647334867,28509006822,8491704621,12061122031,11640287635,20017302201,76610400442,3917411845,4642087876,33506896657,52731285351,5562914427,5976373422,45873360305,58607061813
442, Luxembourg ,2009,0.71984336,0.71984336,497868, Euro ,69490,126581705,-322504885,2663187725,80247797267,27938008633,8723777075,8779052990,9101557875,19214231557,62715913659,2523896311,3307777960,31787312738,48784029918,5506674398,5392495391,34596901758,54248945231
442, Luxembourg ,2010,0.755044952,0.755044952,507070, Euro ,75267,150738045,1000488776,2657947709,91376542308,28174486756,8865178136,10155375491,9154886715,19309308620,73547213121,2789006131,3518424953,32901039779,50640606098,5638228544,5774227069,38165807114,56159192758
442, Luxembourg ,2011,0.719355254,0.719355254,518206, Euro ,82423,154726054,7052148,2843789615,1.04E+11,31095769285,9886084746,11872574722,11865522573,21209684538,85784446128,3000392350,3754272992,34919136093,55328816743,6103295942,7553596047,42712275813,61615545000
442, Luxembourg ,2012,0.778293601,0.778293601,530585, Euro ,86542,172136839,52642088,2825131796,1.02E+11,30255128601,9746553211,11210090876,11157448788,20508575390,84035485942,2723932198,3407938849,34616916998,53556500946,5878876547,6655499918,45918147001,59779802783
442, Luxembourg ,2013,0.753159182,0.753159182,543066, Euro ,86115,170723538,-91965950,3040317446,1.15E+11,32345628371,10657928886,11828014867,11919980817,21687699485,93963923837,2968766834,3766887623,38253068799,58446368392,5956060960,7259310026,46766342161,65184744717
442, Luxembourg ,2014,0.753730737,0.753730737,556069, Euro ,89761,198959645,105290916,3286920487,1.26E+11,33511529741,11029482539,13119832479,13014541563,22482047201,1.04E+11,3248844555,4141590422,40003030965,61368051940,6356296442,7381253980,49913448089,68713294386
442, Luxembourg ,2015,0.901658962,0.901658962,569408, Euro ,67864,134345695,818511246,2866434106,1.15E+11,29124560524,9588472325,11384083602,10565572356,19536088199,95653470624,3290378210,4062812167,36051446703,54940171514,5746369992,6078762851,38642437421,60047430684
442, Luxembourg ,2016,0.904035128,0.904035128,583351, Euro ,70623,133176241,383437534,3094585502,1.19E+11,30035472252,9745390116,11149104375,10765666841,20290082136,97824833644,3602993843,4426019384,37253544645,56840981519,5539033656,6394622091,41197846022,62174650367
442, Luxembourg ,2017,0.885205508,0.885205508,596283, Euro ,78874,154142737,1034606079,3170172320,1.27E+11,32467906866,10658095676,12412845263,11378239184,21809811190,1.06E+11,3138353720,3938792707,39737513686,59886081260,6120599058,6764860752,47031112675,65712180343
442, Luxembourg ,2018,0.846772667,0.846772667,607913, Euro ,83484,166605519,627778884,3422772265,1.4E+11,35767524362,11930663793,12101790006,11474011122,23836860570,1.17E+11,3522748331,4373530398,42698686914,64517675313,6826420153,7029660063,50751283868,71000359760
442, Luxembourg ,2019,0.893276257,0.893276257,619973, Euro ,75830,154036334,627352396,3834256170,1.43E+11,35549801922,12040014402,12770497267,12143144872,23509787520,1.21E+11,3486195872,4337260695,41623401166,63470832849,6543446055,6978432429,47012779829,69825641851
442, Luxembourg ,2020,0.875506397,0.875506397,630399, Euro ,81063,157166185,444425079,3777407009,1.48E+11,36111356934,13598498013,12707320059,12262894979,22512858921,1.23E+11,3719624450,4608186775,44826250425,67571273269,7482005868,6720257008,51101739695,73992591285
442, Luxembourg ,2021,0.845494139,0.845494139,639321, Euro ,93369,166752191,840794711,4500637941,1.81E+11,40785769426,14925587795,15010106417,14169311707,25860181631,1.51E+11,4146881497,5082131031,51962957493,77576866572,8388618766,7475769150,59692666902,85506243834
470, Malta ,1970,0.970573024,0.970573024,315414, Euro ,895,14779642,11274764,31137897,174998010,248954783,44337418,68728617,57453853,204617365,255102449,43762093,46409244,58409809,226867397,14070216,62060588,282238705,260947106
470, Malta ,1971,0.948305441,0.948305441,315099, Euro ,945,15852708,10392357,27827656,190222984,261094371,48210046,64349505,53957148,212884325,260065761,43124963,45669402,68859645,239404045,15995048,65199587,297812244,275361011
470, Malta ,1972,0.888834535,0.888834535,315373, Euro ,1058,18465363,10838850,24205303,216903668,295459602,52203502,61666220,50827370,243256101,283844368,58946067,61577855,74120880,264991100,16152591,70469109,333655483,307133645
470, Malta ,1973,0.859065142,0.859065142,316193, Euro ,1217,21047083,12040237,25367208,316119154,344066432,62152891,63970794,51930557,281913541,374081198,73927086,76431817,87143724,308680919,18813245,79877842,384763450,359701410
470, Malta ,1974,0.897930738,0.897930738,317609, Euro ,1355,22840324,15778671,33510513,443461479,390723107,70267209,85434203,69655532,320455898,542015832,89137215,92151290,92806224,350615032,21938717,87367962,430412306,391408106
470, Malta ,1975,0.896304059,0.896304059,319619, Euro ,1723,25356895,9580922,50033725,552534541,435852564,79860937,93423946,83843024,355991627,584225639,123832881,127748666,115474431,461830030,35806157,107410154,550831545,493961028
470, Malta ,1976,0.990300099,0.990300099,322010, Euro ,1867,28494508,12118995,48515445,628969580,453549982,84980793,121587476,109468480,368569189,651055096,147565333,151839560,127826205,517691361,42140484,118875160,601068185,549452590
470, Malta ,1977,0.983715736,0.983715736,324648, Euro ,2175,32347710,13756535,52107409,760198126,566035305,94722950,136031554,122275020,471312355,806570686,175457661,180531426,148683852,612941508,49937005,149334106,706169921,651057742
470, Malta ,1978,0.897701683,0.897701683,327466, Euro ,2688,31219317,21176946,63262555,922231743,678666342,120405587,155884774,134707828,558260755,911325886,223648083,230547926,194888431,776493221,63432116,193142876,880339701,826019287
470, Malta ,1979,0.83501048,0.83501048,330471, Euro ,3294,34071521,25877304,78923782,1255784273,814158349,150753341,213634982,187757678,663405008,1208068177,284660436,293025988,259582754,992788201,84382279,242801876,1088433006,1042095043
470, Malta ,1980,0.804627686,0.804627686,333587, Euro ,4223,40755774,40705081,94746643,1598462552,1031802037,184675874,257671771,216966690,847126164,1540238783,340859989,352500007,326129114,1227538090,132614556,280791998,1408865168,1301150040
470, Malta ,1981,0.900770632,0.900770632,336617, Euro ,4227,41197198,46906262,92299926,1424933501,1030490371,196317942,281943622,235037361,834172429,1428523073,320383769,336068997,334270931,1206642816,120410414,282395350,1422852158,1294188228
470, Malta ,1982,0.960033774,0.960033774,339668, Euro ,4228,43098353,75184642,119436304,1201294401,1064475490,208159954,326044960,250860318,856315537,1347566545,309620820,323321970,341899864,1221289939,101977696,291555751,1435961255,1284784892
470, Malta ,1983,1.007335583,1.007335583,342886, Euro ,3850,45885831,30535458,113658692,1101380473,1010220604,191496676,292522762,261987304,818723928,1224285410,283309161,295868013,322641400,1174152302,114600789,281497576,1320230145,1213238686
470, Malta ,1984,1.073920722,1.073920722,346086, Euro ,3656,44453993,30587492,89149112,1086458844,970324479,175395899,266666002,236078510,794928580,1201417733,276082200,290018833,295961388,1096703798,104549815,272570658,1265462822,1146710683
470, Malta ,1985,1.092837176,1.092837176,349118, Euro ,3620,43750000,32150514,92498732,1138983864,1000874850,180917687,263074881,230924368,819957163,1261503860,276139591,288351160,305961885,1106140946,105217365,270361804,1263800542,1163352264
