, CountryID , Country , Year , AMA exchange rate , IMF based exchange rate , Population , Currency , Per capita GNI ," Agriculture, hunting, forestry, fishing (ISIC A-B) ", Changes in inventories , Construction (ISIC F) , Exports of goods and services , Final consumption expenditure , General government final consumption expenditure , Gross capital formation , Gross fixed capital formation (including Acquisitions less disposals of valuables) , Household consumption expenditure (including Non-profit institutions serving households) , Imports of goods and services , Manufacturing (ISIC D) ," Mining, Manufacturing, Utilities (ISIC C-E) ", Other Activities (ISIC J-P) , Total Value Added ," Transport, storage and communication (ISIC I) "," Wholesale, retail trade, restaurants and hotels (ISIC G-H) ", Gross National Income(GNI) in USD , Gross Domestic Product (GDP) 
4522,380, Italy ,2019,0.893276257,0.893276257,59727932, Euro ,33960,38361480817.0,2603673815.0,77741011754.0,636000000000.0,1580000000000.0,374000000000.0,367000000000.0,364000000000.0,1200000000000.0,569000000000.0,299000000000.0,355000000000.0,874000000000.0,1800000000000.0,167000000000.0,292000000000.0,2030000000000.0,2010000000000.0
4523,380, Italy ,2020,0.875506397,0.875506397,59500579, Euro ,32277,38104461732.0,-7307656485.0,75751702361.0,558000000000.0,1490000000000.0,392000000000.0,335000000000.0,343000000000.0,1100000000000.0,490000000000.0,277000000000.0,333000000000.0,871000000000.0,1720000000000.0,153000000000.0,246000000000.0,1920000000000.0,1900000000000.0
4524,380, Italy ,2021,0.845494139,0.845494139,59240329, Euro ,36216,40667342822.0,-374219034.0,94194975857.0,689000000000.0,1640000000000.0,417000000000.0,422000000000.0,423000000000.0,1220000000000.0,639000000000.0,314000000000.0,380000000000.0,925000000000.0,1890000000000.0,167000000000.0,283000000000.0,2150000000000.0,2110000000000.0
4681,398, Kazakhstan ,1990,0.00322749,0.001332,16866563, Tenge ,1759,10092238600.0,2287845914.0,3356340289.0,2300363381.0,23588856367.0,3679329663.0,13847912417.0,11560066503.0,19909526704.0,9037549070.0,2236320427.0,4365719998.0,8647635556.0,31782223447.0,2781879345.0,2538409658.0,29664227474.0,29664227474.0
4682,398, Kazakhstan ,1991,0.006288541,0.0035,16993792, Tenge ,1607,8047653312.0,-940726910.0,2368511290.0,7779769247.0,22628077614.0,3954017144.0,6476891577.0,7417618487.0,18674060471.0,12178404606.0,2720606458.0,5579123914.0,10658281165.0,31016156775.0,2040915443.0,2321671651.0,27307795648.0,27307795648.0
4683,398, Kazakhstan ,1992,0.09209395,0.3864,17043417, Tenge ,1552,6108247080.0,142228670.0,2160773258.0,20351775592.0,19123736180.0,3031345713.0,7349201564.0,7206972894.0,16092390466.0,23678137428.0,2999042126.0,6044037704.0,11634806783.0,30261563931.0,1967271339.0,2346427767.0,26444499393.0,26444499393.0
4684,398, Kazakhstan ,1993,1.197493638,2.51,16979697, Tenge ,1444,4039019369.0,-1936544734.0,1915332844.0,9311114182.0,20828670147.0,3414548411.0,4920276660.0,6856821394.0,17414121737.0,11484069358.0,2862904305.0,5612254159.0,9856096735.0,26543029872.0,2451878937.0,2668447828.0,24511194929.0,24570568940.0
4685,398, Kazakhstan ,1994,19.30039651,35.53833333,16747151, Tenge ,1303,3279632103.0,564651612.0,1977343399.0,8132351059.0,19382026674.0,2343682420.0,6297943150.0,5733291538.0,17038344254.0,10337911964.0,2546370431.0,5244610619.0,6040077206.0,21779869741.0,2449264795.0,2788941620.0,21828437554.0,21940937833.0
4686,398, Kazakhstan ,1995,49.34184142,60.95,16434324, Tenge ,1239,2534226458.0,54612879.0,1247841884.0,8010827902.0,17406697343.0,2791711781.0,4793219977.0,4738607098.0,14614985562.0,8951125196.0,2423557211.0,4704397558.0,5317137136.0,19702904047.0,2192416284.0,3706884727.0,20369722146.0,20554360574.0
4687,398, Kazakhstan ,1996,67.30333333,67.30333333,16144247, Tenge ,1292,2556249319.0,-227049676.0,870132502.0,7418919320.0,16872559556.0,2715905602.0,3396485563.0,3623535238.0,14156653955.0,7573731861.0,2370229587.0,4924568161.0,5631729476.0,20158399313.0,2372342329.0,3803377526.0,20852965678.0,21035357833.0
4688,398, Kazakhstan ,1997,75.4375,75.4375,15820432, Tenge ,1382,2528418890.0,-145031317.0,881251367.0,7739646727.0,18375042916.0,2744291632.0,3457489975.0,3602521292.0,15630751284.0,8299522121.0,2436564043.0,5484993538.0,6133643082.0,21253336868.0,2592593869.0,3632436123.0,21856023861.0,22165932063.0
4689,398, Kazakhstan ,1998,78.30333333,78.30333333,15474254, Tenge ,1411,1896059768.0,18988975.0,1092916436.0,6716763867.0,18605762207.0,2386487165.0,3498338938.0,3479349964.0,16219275042.0,7716342003.0,2660635137.0,5395949087.0,6003038185.0,20943718871.0,3057166149.0,3498589247.0,21837309182.0,22135245413.0
4690,398, Kazakhstan ,1999,119.5233333,119.5233333,15256255, Tenge ,1071,1667907800.0,269332348.0,800441197.0,7163702485.0,14163174276.0,1947008952.0,2998996849.0,2729664501.0,12216165323.0,6768075132.0,2377376802.0,4761304627.0,4423927824.0,16077102658.0,2034719023.0,2388802186.0,16345577433.0,16870817135.0
4691,398, Kazakhstan ,2000,142.1333333,142.1333333,15236253, Tenge ,1126,1483623827.0,150133677.0,946824343.0,10353710600.0,13529357645.0,2209084193.0,3317992964.0,3167859287.0,11320273452.0,8980867261.0,3017818480.0,5963126876.0,4369895403.0,17243521576.0,2100242730.0,2379808396.0,17149675891.0,18291990619.0
4692,398, Kazakhstan ,2001,146.7358333,146.7358333,15281285, Tenge ,1375,1932784880.0,696889081.0,1211374181.0,10166980799.0,15800706939.0,2971574087.0,5953850400.0,5256961319.0,12829132852.0,10401584707.0,3643029708.0,6795013034.0,5659804978.0,20876334229.0,2470776850.0,2806580306.0,21012821681.0,22152689130.0
4693,398, Kazakhstan ,2002,153.2791667,153.2791667,15338963, Tenge ,1533,1969915459.0,804636420.0,1561597738.0,11576895534.0,16311501781.0,2860187131.0,6722766195.0,5918129774.0,13451314649.0,11589313399.0,3571353576.0,7260997853.0,6412191046.0,23226890369.0,2856043711.0,3166144562.0,23507252018.0,24636596624.0
4694,398, Kazakhstan ,2003,149.5758333,149.5758333,15416712, Tenge ,1887,2424208456.0,820988239.0,1846424612.0,14928755871.0,20270874863.0,3471117549.0,7925478158.0,7104489919.0,16799757314.0,13272767103.0,4383856572.0,8968575137.0,8311900207.0,29217851591.0,3816084372.0,3850658807.0,29088629513.0,30833690826.0
4695,398, Kazakhstan ,2004,136.035,136.035,15521923, Tenge ,2596,3073673687.0,529863638.0,2615711398.0,22654791782.0,28112206417.0,5011849156.0,11353695740.0,10823832102.0,23100357261.0,18947365751.0,5745276583.0,12639190649.0,12195274745.0,41362964678.0,5081404050.0,5757710148.0,40298967178.0,43151644797.0
4696,398, Kazakhstan ,2005,132.88,132.88,15656248, Tenge ,3306,3638505418.0,1716661650.0,4477620409.0,30386570590.0,34905712673.0,6425572697.0,17691074654.0,15974413004.0,28480139976.0,25458960716.0,6878485852.0,17016882149.0,15698242023.0,54849819386.0,6749053281.0,7269516105.0,51757262191.0,57123671734.0
4697,398, Kazakhstan ,2006,126.0894306,126.0894306,15822748, Tenge ,4522,4451838648.0,2999030120.0,7940546607.0,41291961404.0,45283310225.0,8246892665.0,27460953585.0,24461923465.0,37036417560.0,32788929903.0,9422740628.0,23939706815.0,22564186288.0,78150334700.0,9349173795.0,9904882546.0,71550953639.0,81003864916.0
4698,398, Kazakhstan ,2007,122.5541667,122.5541667,16006136, Tenge ,5741,5934810866.0,5776368273.0,9899434944.0,51704450957.0,58878818210.0,11590026179.0,37249716792.0,31473348519.0,47288792031.0,44926943324.0,12048941624.0,29661384014.0,30881358855.0,102000000000.0,12089641995.0,13889458403.0,91893285282.0,105000000000.0
4699,398, Kazakhstan ,2008,120.2991667,120.2991667,16196517, Tenge ,7046,7093498847.0,887795011.0,10795589329.0,76257078533.0,72859556245.0,13595696839.0,36705108791.0,35817313780.0,59263859406.0,49571463920.0,15711272591.0,42914998857.0,37386360393.0,130000000000.0,14705687903.0,17437543901.0,114000000000.0,133000000000.0
4700,398, Kazakhstan ,2009,147.4966667,147.4966667,16402369, Tenge ,6261,7087888992.0,1871269407.0,9095046216.0,48243335669.0,68246306357.0,13448366969.0,33917546159.0,32046276752.0,54797939388.0,39121522068.0,12536540939.0,35219793216.0,34506670659.0,114000000000.0,12707819386.0,15046685801.0,103000000000.0,115000000000.0
4701,398, Kazakhstan ,2010,147.355,147.355,16627837, Tenge ,7739,6677717078.0,1548851413.0,11404448441.0,65502334498.0,83191990092.0,16007389637.0,37564867158.0,36016015744.0,67184600455.0,44257402192.0,16760911404.0,48706358115.0,39530687795.0,143000000000.0,16464114553.0,20516129755.0,129000000000.0,148000000000.0
4702,398, Kazakhstan ,2011,146.6208333,146.6208333,16864917, Tenge ,9778,9610084515.0,2953818295.0,12389859331.0,89503237034.0,101000000000.0,20179255790.0,44300515502.0,41346697207.0,81271448464.0,51341105686.0,21355675921.0,59394488505.0,48511759470.0,176000000000.0,17978404160.0,27683050953.0,165000000000.0,193000000000.0
4703,398, Kazakhstan ,2012,149.1125,149.1125,17102864, Tenge ,10518,8919665353.0,5047093302.0,12847294492.0,91747467851.0,117000000000.0,23964769553.0,52477332216.0,47430238914.0,93467799145.0,61596840640.0,23047903429.0,62662120882.0,53188440942.0,191000000000.0,20826388800.0,32875331713.0,180000000000.0,208000000000.0
4704,398, Kazakhstan ,2013,152.1291667,152.1291667,17345732, Tenge ,12192,10656947221.0,6359359755.0,14101493796.0,91381274246.0,142000000000.0,24073682123.0,58140188327.0,51780828572.0,118000000000.0,63395763030.0,25166028211.0,65641567089.0,63986873874.0,216000000000.0,24207712306.0,37646661883.0,211000000000.0,237000000000.0
4705,398, Kazakhstan ,2014,179.1916667,179.1916667,17592298, Tenge ,11299,9586305167.0,9375482305.0,13159059480.0,87108795238.0,131000000000.0,23668612380.0,57103634284.0,47728151979.0,107000000000.0,56749434218.0,22846202483.0,60371794633.0,60876663535.0,205000000000.0,23158578059.0,37385973492.0,199000000000.0,221000000000.0
4706,398, Kazakhstan ,2015,221.7283333,221.7283333,17835909, Tenge ,9719,8685703225.0,9268088878.0,11039347400.0,52581502890.0,120000000000.0,21449398137.0,51458960289.0,42190871412.0,99049420387.0,45236045611.0,18946663409.0,45853301863.0,55188082714.0,175000000000.0,20711651646.0,33438220044.0,173000000000.0,184000000000.0
4707,398, Kazakhstan ,2016,342.16,342.16,18078553, Tenge ,6874,6254406126.0,7012613982.0,8062778817.0,43714755378.0,90844162088.0,15966640168.0,38201238310.0,31188624328.0,74877521920.0,39079991232.0,15553825403.0,35838540157.0,40607482757.0,130000000000.0,14187588263.0,24630643851.0,124000000000.0,137000000000.0
4708,398, Kazakhstan ,2017,326.0010227,326.0010227,18314814, Tenge ,8105,7534591700.0,7764711223.0,9132229633.0,54041326474.0,105000000000.0,17574560816.0,43957466084.0,36192754861.0,87719803026.0,40746709286.0,18815954774.0,44788117466.0,48564022185.0,157000000000.0,17002819358.0,30020240176.0,148000000000.0,167000000000.0
4709,398, Kazakhstan ,2018,344.7058333,344.7058333,18538099, Tenge ,8480,7883530933.0,7319556723.0,9532518984.0,67477058265.0,108000000000.0,14923239477.0,45298072124.0,37978515401.0,93432649771.0,46453964661.0,20496089468.0,50539559286.0,49211040428.0,167000000000.0,18126070103.0,32115393850.0,157000000000.0,179000000000.0
4710,398, Kazakhstan ,2019,382.7473106,382.7473106,18754258, Tenge ,8458,8113866810.0,7557612868.0,9957736330.0,66197682121.0,112000000000.0,16590140869.0,50190237704.0,42632624836.0,94973526639.0,51629140826.0,20830620828.0,50044747459.0,49874024379.0,169000000000.0,18130532358.0,32872062720.0,159000000000.0,182000000000.0
4711,398, Kazakhstan ,2020,412.9533333,412.9533333,18979243, Tenge ,8219,9223533975.0,6994417448.0,10376722874.0,52229577192.0,112000000000.0,21799390569.0,49283554235.0,42289136787.0,90680319003.0,45332611433.0,22364797314.0,46247771500.0,49042040021.0,162000000000.0,15728713818.0,31211210952.0,156000000000.0,171000000000.0
4712,398, Kazakhstan ,2021,425.9075,425.9075,19196465, Tenge ,9168,9867478032.0,6341743219.0,11236108545.0,66124956710.0,122000000000.0,22523101847.0,51600077482.0,45258334263.0,99444287785.0,47301125244.0,26808522273.0,57124996625.0,50546691476.0,182000000000.0,17270276997.0,35572386727.0,176000000000.0,193000000000.0
5005,417, Kyrgyzstan ,1990,0.016411298,0.00333,4394734, Som ,593,858969838.0,24373453.0,201080987.0,761670405.0,2510465654.0,651989866.0,627616413.0,603242960.0,1858475787.0,1291793006.0,705624198.0,772031316.0,445673340.0,2554073234.0,154750160.0,121567593.0,2607959465.0,2607959465.0
5006,417, Kyrgyzstan ,1991,0.037268723,0.00875,4456094, Som ,556,879895450.0,-50981086.0,158309689.0,877411329.0,2133155984.0,542009445.0,381016540.0,431997627.0,1591146539.0,909609910.0,673230522.0,727690370.0,400499660.0,2399603104.0,99377083.0,133830852.0,2479290728.0,2481973943.0
5007,417, Kyrgyzstan ,1992,0.338917584,0.966,4501260, Som ,483,820957833.0,116842566.0,85861582.0,778360324.0,2014354029.0,467370263.0,435799165.0,318956600.0,1546983767.0,1041256096.0,686231542.0,756173918.0,252770633.0,2102631700.0,66191847.0,120675887.0,2175160086.0,2187257422.0
5008,417, Kyrgyzstan ,1993,2.82875547,5.39,4507633, Som ,415,740087410.0,-31745409.0,102377177.0,634731428.0,1816806031.0,383985117.0,220839166.0,252584576.0,1432820914.0,779424034.0,463262418.0,518605596.0,260849634.0,1846225467.0,77958783.0,146346867.0,1868807698.0,1892952592.0
5009,417, Kyrgyzstan ,1994,7.779147191,10.84168333,4530895, Som ,336,592617262.0,-52627877.0,52563602.0,521638157.0,1503223903.0,292075718.0,139256910.0,191884787.0,1211148185.0,619078143.0,309508793.0,357965162.0,250340856.0,1482968747.0,74448543.0,155033321.0,1520680829.0,1545053681.0
5010,417, Kyrgyzstan ,1995,10.82188333,10.82188333,4596456, Som ,321,606790335.0,-34818339.0,91712317.0,439618489.0,1410577025.0,291492701.0,273621505.0,308439843.0,1119084325.0,631923279.0,175512606.0,214605533.0,252420984.0,1406315466.0,71547251.0,169239046.0,1473394187.0,1491893740.0
5011,417, Kyrgyzstan ,1996,12.80955833,12.80955833,4666585, Som ,383,845918958.0,46840022.0,109027959.0,561494769.0,1838072741.0,338270836.0,460281287.0,413441265.0,1499801906.0,1033142569.0,197490469.0,235354391.0,239647168.0,1709880368.0,88515793.0,191416099.0,1788828264.0,1826706229.0
5012,417, Kyrgyzstan ,1997,17.36249167,17.36249167,4738386, Som ,361,727766567.0,160184382.0,79758138.0,676665552.0,1523871142.0,305676173.0,383165051.0,222980669.0,1218194969.0,816345964.0,284150482.0,335339807.0,239134768.0,1645794180.0,78621333.0,185173568.0,1709535738.0,1767355780.0
5013,417, Kyrgyzstan ,1998,20.83756667,20.83756667,4810412, Som ,324,591307627.0,37408399.0,73775409.0,598462392.0,1740414348.0,292879687.0,253340521.0,215932123.0,1447534661.0,951843385.0,260903235.0,316500276.0,240604169.0,1507665071.0,77951436.0,207526155.0,1556467726.0,1640373876.0
5014,417, Kyrgyzstan ,1999,39.00773333,39.00773333,4878911, Som ,241,435781634.0,25453927.0,38061683.0,527367223.0,1209203816.0,238929546.0,225255334.0,199801407.0,970274270.0,712228003.0,263191369.0,286758439.0,171072751.0,1157154116.0,63910009.0,161569598.0,1174218446.0,1249598370.0
5015,417, Kyrgyzstan ,2000,47.70383333,47.70383333,4935182, Som ,261,468288267.0,23813600.0,57320341.0,573345958.0,1174501001.0,274581707.0,274151972.0,250338373.0,899919294.0,651922452.0,246679339.0,345526579.0,179974117.0,1280112552.0,53548429.0,175454819.0,1289422583.0,1370076479.0
5016,417, Kyrgyzstan ,2001,48.37795833,48.37795833,4981444, Som ,294,527395696.0,14971694.0,57480723.0,560862859.0,1256869907.0,266892206.0,274887582.0,259915888.0,989977702.0,565410384.0,267955970.0,354404753.0,222718413.0,1427612173.0,67700191.0,197912397.0,1462316775.0,1527209964.0
5017,417, Kyrgyzstan ,2002,46.93706667,46.93706667,5026641, Som ,307,552312622.0,18154096.0,54950174.0,635557399.0,1383328883.0,298968406.0,282710466.0,264556371.0,1084360477.0,695899900.0,208388145.0,289463824.0,250826807.0,1480608969.0,86693856.0,246361686.0,1545507744.0,1605696848.0
5018,417, Kyrgyzstan ,2003,43.648375,43.648375,5078276, Som ,367,645913643.0,-38445876.0,56053175.0,743267075.0,1820466398.0,323411811.0,227316595.0,265762471.0,1497054587.0,869521488.0,253694137.0,334786184.0,295642799.0,1760900380.0,109434994.0,319069585.0,1861579039.0,1921528579.0
5019,417, Kyrgyzstan ,2004,42.64994167,42.64994167,5137040, Som ,411,661401077.0,-5990630.0,54379910.0,941426844.0,2084246696.0,402016963.0,320513920.0,326504550.0,1682229733.0,1133975760.0,337197815.0,427010322.0,339086048.0,2018663184.0,149984988.0,386800839.0,2113497850.0,2212211701.0
5020,417, Kyrgyzstan ,2005,41.01182051,41.01182051,5193114, Som ,458,700600422.0,5083900.0,66466203.0,942411225.0,2510798076.0,430785558.0,403927448.0,398843548.0,2080012517.0,1396889953.0,314495091.0,427564612.0,401688435.0,2237778189.0,170750023.0,470708494.0,2379289649.0,2460246796.0
5021,417, Kyrgyzstan ,2006,40.15289995,40.15289995,5246785, Som ,534,812664013.0,21614877.0,75757915.0,1182432653.0,3205813283.0,509791323.0,685748726.0,664133849.0,2696021960.0,2239825769.0,309852920.0,424717652.0,488058572.0,2540016212.0,181504970.0,557313089.0,2799464052.0,2834168893.0
5022,417, Kyrgyzstan ,2007,37.31625681,37.31625681,5294766, Som ,708,1021907741.0,61916714.0,135876437.0,2012053363.0,3977087005.0,650354620.0,1013118765.0,951202051.0,3326732385.0,3199688560.0,375143272.0,501358468.0,704842575.0,3389328055.0,299484138.0,725858697.0,3749363199.0,3802570572.0
5023,417, Kyrgyzstan ,2008,36.57459167,36.57459167,5345415, Som ,943,1206873692.0,90888233.0,270141088.0,2752394365.0,5656998221.0,900556876.0,1487964664.0,1397076431.0,4756441346.0,4757398294.0,675785793.0,779671346.0,1019821924.0,4610001648.0,428924535.0,904569063.0,5038514214.0,5139958956.0
5024,417, Kyrgyzstan ,2009,42.90410833,42.90410833,5414085, Som ,831,879691053.0,-62276087.0,314389473.0,2565386027.0,4535856997.0,864451015.0,1278996398.0,1341272485.0,3671405982.0,3690178077.0,663712457.0,795344253.0,1053874127.0,4328183473.0,435832964.0,849051602.0,4499228803.0,4690061344.0
5025,417, Kyrgyzstan ,2010,45.9642614,45.9642614,5483774, Som ,812,836532533.0,-34054719.0,264751344.0,2471700764.0,4924893670.0,869077383.0,1313731542.0,1347786261.0,4055816287.0,3915964154.0,808343240.0,994500915.0,1107057928.0,4461250845.0,434977075.0,823431049.0,4452761641.0,4794361821.0
5026,417, Kyrgyzstan ,2011,46.14390132,46.14390132,5552336, Som ,1020,1026679553.0,91338181.0,305095573.0,3380167163.0,6298784708.0,1129694250.0,1578754677.0,1487416496.0,5169090458.0,5059940606.0,1132223295.0,1396134661.0,1413833641.0,5694492501.0,525200499.0,1027548574.0,5665929679.0,6197765942.0
5027,417, Kyrgyzstan ,2012,47.00447914,47.00447914,5631950, Som ,1143,1100033464.0,213490292.0,429029326.0,2932954529.0,7655802310.0,1328022374.0,2309226737.0,2095736445.0,6327779936.0,6292825820.0,797355926.0,1041085890.0,1599345453.0,5941352933.0,629891035.0,1141967765.0,6435986645.0,6605142864.0
5028,417, Kyrgyzstan ,2013,48.43805901,48.43805901,5719560, Som ,1210,1073692899.0,292125661.0,463819163.0,3099063073.0,8481326635.0,1353093029.0,2486491046.0,2194365385.0,7128233605.0,6731846954.0,1156594652.0,1358466903.0,1700152766.0,6536595530.0,612272676.0,1328191123.0,6920700516.0,7335033799.0
5029,417, Kyrgyzstan ,2014,53.65405831,53.65405831,5814417, Som ,1245,1099204829.0,292309669.0,555042823.0,2796703637.0,8474216384.0,1304926453.0,2745030006.0,2452720337.0,7169289931.0,6547847657.0,1021357968.0,1228965750.0,1719310764.0,6662964764.0,598648099.0,1461792499.0,7239853092.0,7468102369.0
5030,417, Kyrgyzstan ,2015,64.46210827,64.46210827,5914980, Som ,1087,939002797.0,113317733.0,559119163.0,2350023976.0,7232596210.0,1185735342.0,2315422253.0,2202104520.0,6046860868.0,5060186654.0,938335739.0,1115638348.0,1559018200.0,6096418664.0,545338974.0,1378301182.0,6429898294.0,6678177483.0
5031,417, Kyrgyzstan ,2016,69.91406583,69.91406583,6018299, Som ,1073,874424900.0,118659956.0,570318712.0,2440819283.0,6829009218.0,1187805330.0,2312308662.0,2193648706.0,5641203889.0,4769041767.0,1051550917.0,1238314479.0,1578027235.0,6099711052.0,498032829.0,1340592896.0,6458758973.0,6813095396.0
5032,417, Kyrgyzstan ,2017,68.86666786,68.86666786,6121261, Som ,1196,963990303.0,79321393.0,661530482.0,2638475269.0,7642059887.0,1319526599.0,2534427836.0,2455106443.0,6322533288.0,5112024597.0,1154734249.0,1441995135.0,1805690675.0,6913781584.0,537763785.0,1502811203.0,7323211877.0,7702938395.0
5033,417, Kyrgyzstan ,2018,68.84032033,68.84032033,6223494, Som ,1289,965675344.0,326714052.0,746459339.0,2613812649.0,8242609815.0,1420124130.0,2978973645.0,2652259593.0,6822485685.0,5564289913.0,1179828909.0,1526317709.0,1969858643.0,7354791459.0,527288366.0,1619192059.0,8019975755.0,8271106196.0
5034,417, Kyrgyzstan ,2019,69.78934918,69.78934918,6323643, Som ,1280,1034814063.0,377465907.0,838692446.0,3125628804.0,8228418903.0,1454425370.0,3206748632.0,2829282725.0,6773993533.0,5689776515.0,1305018618.0,1688618699.0,2129525519.0,7984481967.0,587896298.0,1704934942.0,8091611494.0,8871019823.0
5035,417, Kyrgyzstan ,2020,77.3461127,77.3461127,6424874, Som ,1171,1056201755.0,-100487274.0,774580621.0,2435960818.0,7349176062.0,1500706318.0,2054572550.0,2155059824.0,5848469744.0,4058836172.0,1124808952.0,1497593039.0,2060698262.0,7202877824.0,455487661.0,1358316486.0,7521776850.0,7780873259.0
5036,417, Kyrgyzstan ,2021,84.64082201,84.64082201,6527743, Som ,1294,1204656306.0,185195508.0,678954890.0,3300229055.0,8943695040.0,1516023793.0,2436311405.0,2251115898.0,7427671248.0,5939553611.0,1130910567.0,1567201226.0,2175937044.0,7852608047.0,585638216.0,1640220365.0,8449624676.0,8740681889.0
5193,428, Latvia ,1990,0.010130019,0.00333,2689391, Euro ,3607,1987179211.0,1742935739.0,948178387.0,3765685269.0,6019632590.0,781524010.0,4048998264.0,2306062525.0,5238108580.0,4163387191.0,3073637597.0,3273604944.0,1254529345.0,9177791550.0,1137113770.0,577185990.0,9701777837.0,9562515807.0
5194,428, Latvia ,1991,0.025106034,0.00875,2678964, Euro ,3351,1955920084.0,2587740654.0,518752455.0,2574846065.0,5133775997.0,874612956.0,3156362315.0,568621661.0,4259163040.0,2003781526.0,2977630703.0,3212846066.0,1118644406.0,8464759398.0,727042737.0,931553649.0,8976969521.0,8856525051.0
5195,428, Latvia ,1992,0.264123937,1.047897659,2662883, Euro ,2215,954417620.0,1883135176.0,291542368.0,3892242404.0,3126086316.0,709196313.0,2572883797.0,689748621.0,2416890003.0,3830221819.0,1508005015.0,1604975870.0,804154344.0,5506937949.0,1116468290.0,735379453.0,5897573589.0,5900719067.0
5196,428, Latvia ,1993,0.442569194,0.960912763,2638889, Euro ,1944,540304064.0,-240727096.0,208201353.0,3107583697.0,3899463053.0,1093892249.0,498978368.0,739705464.0,2805570803.0,2603207412.0,1043737297.0,1439892457.0,930164308.0,4763115208.0,1232103378.0,412449645.0,5129690874.0,5142430838.0
5197,428, Latvia ,1994,0.599462177,0.796452496,2606454, Euro ,2021,435527247.0,247164615.0,291397776.0,2026053479.0,4249927151.0,1023137147.0,1069573433.0,822408820.0,3226790004.0,2084900590.0,904808147.0,1183640408.0,1244745521.0,4739767488.0,1094398429.0,490058107.0,5267286953.0,5286169287.0
5198,428, Latvia ,1995,0.750683453,0.750683453,2570151, Euro ,2119,424041583.0,79824592.0,228639647.0,1868975525.0,4816834562.0,1273440884.0,847113384.0,767288792.0,3543393677.0,2125401851.0,952687844.0,1219021142.0,1672133568.0,4804231380.0,786342096.0,474053343.0,5446903065.0,5407521619.0
5199,428, Latvia ,1996,0.78364665,0.78364665,2534287, Euro ,2373,403933329.0,74799018.0,243650630.0,2414772016.0,5376249617.0,1311210863.0,1136870808.0,1062071790.0,4065038753.0,2952999290.0,1020435678.0,1343763800.0,1730194343.0,5314929888.0,931341951.0,662045834.0,6013069796.0,5974893151.0
5200,428, Latvia ,1997,0.826569949,0.826569949,2498879, Euro ,2632,324266567.0,225394112.0,279765796.0,2591734676.0,5743715948.0,1372491222.0,1374527348.0,1149133235.0,4371224726.0,3181814198.0,1189561756.0,1544556515.0,1875767443.0,5799244219.0,1026693507.0,748194391.0,6576699291.0,6528163774.0
5201,428, Latvia ,1998,0.839257223,0.839257223,2462337, Euro ,2930,273805210.0,132591054.0,410029238.0,2811935287.0,6194173678.0,1621809098.0,1838245722.0,1705654668.0,4572364580.0,3677713954.0,1060263738.0,1437170830.0,2213410798.0,6324835646.0,1117046091.0,873373478.0,7213449982.0,7166640733.0
5202,428, Latvia ,1999,0.832617155,0.832617155,2426351, Euro ,3075,275573232.0,-57379313.0,478357908.0,2638909117.0,6608710822.0,1698127395.0,1663843932.0,1721223244.0,4910583427.0,3377832158.0,1020560284.0,1384498258.0,2470011564.0,6720345563.0,1164041594.0,947863007.0,7462048994.0,7533632914.0
5203,428, Latvia ,2000,0.862971753,0.862971753,2392530, Euro ,3323,355399813.0,-38763725.0,496828544.0,2927749362.0,6644277729.0,1662488946.0,1948900406.0,1987664131.0,4981788783.0,3561812990.0,1083018067.0,1383115954.0,2531052716.0,7123544864.0,1245858855.0,1111288981.0,7949264822.0,7959113349.0
5204,428, Latvia ,2001,0.893444924,0.893444924,2359249, Euro ,3555,369052407.0,62082170.0,463523815.0,3177613888.0,6899913841.0,1717588805.0,2328942661.0,2266860491.0,5182325036.0,4044492169.0,1137521712.0,1440877848.0,2614637944.0,7522137981.0,1455545792.0,1178500175.0,8387243349.0,8361978221.0
5205,428, Latvia ,2002,0.879607496,0.879607496,2326144, Euro ,4116,429951998.0,338529402.0,542269140.0,3492068921.0,7863450495.0,1971246275.0,2661350671.0,2322821269.0,5892204220.0,4459919927.0,1294350043.0,1618108084.0,3014344480.0,8616625067.0,1635984239.0,1375967128.0,9573266528.0,9556950160.0
5206,428, Latvia ,2003,0.813135668,0.813135668,2294342, Euro ,5106,463247420.0,600855453.0,654154062.0,4243195983.0,9738721731.0,2483196937.0,3506316488.0,2905461036.0,7255524794.0,5716774190.0,1454789215.0,1855220549.0,3891084999.0,10556999696.0,1966794796.0,1726497871.0,11714195275.0,11771458782.0
5207,428, Latvia ,2004,0.768682781,0.768682781,2263443, Euro ,6246,605866310.0,646049336.0,847776243.0,5617393944.0,11870817486.0,2860934385.0,4775506997.0,4129457662.0,9009883101.0,7827694528.0,1769076963.0,2246392195.0,4754582891.0,12963965428.0,2337753679.0,2171594110.0,14138202736.0,14436023899.0
5208,428, Latvia ,2005,0.803519426,0.803519426,2233157, Euro ,7535,633069946.0,686951656.0,1024646043.0,7306183037.0,13472967361.0,3037874283.0,5960849041.0,5273897386.0,10435093078.0,9736950653.0,1938640124.0,2411639268.0,5742933961.0,15120677369.0,2542269588.0,2766118563.0,16827231007.0,17003048785.0
5209,428, Latvia ,2006,0.79738922,0.79738922,2203913, Euro ,9543,702324519.0,1286790659.0,1631318768.0,8573194657.0,17433033520.0,3714750496.0,8589998245.0,7303207586.0,13718283025.0,13025858314.0,2277417295.0,2845104929.0,7727872218.0,19098714428.0,2650532447.0,3541561548.0,21031105739.0,21570368109.0
